image_path,split,label,label_idx,filename
C:\Users\Letic\Downloads\NEU-CLS\Pa_90.bmp,train,Pa,2,Pa_90.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_96.bmp,train,Pa,2,Pa_96.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_115.bmp,train,In,1,In_115.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_52.bmp,train,In,1,In_52.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_251.bmp,train,PS,3,PS_251.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_35.bmp,train,RS,4,RS_35.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_190.bmp,train,In,1,In_190.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_182.bmp,train,In,1,In_182.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_189.bmp,train,Pa,2,Pa_189.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_111.bmp,train,RS,4,RS_111.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_207.bmp,train,Cr,0,Cr_207.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_259.bmp,train,Pa,2,Pa_259.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_49.bmp,train,Sc,5,Sc_49.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_76.bmp,train,In,1,In_76.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_53.bmp,train,Pa,2,Pa_53.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_129.bmp,train,RS,4,RS_129.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_49.bmp,train,RS,4,RS_49.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_114.bmp,train,Sc,5,Sc_114.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_210.bmp,train,Pa,2,Pa_210.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_71.bmp,train,Pa,2,Pa_71.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_30.bmp,train,Cr,0,Cr_30.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_296.bmp,train,Sc,5,Sc_296.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_113.bmp,train,Sc,5,Sc_113.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_231.bmp,train,PS,3,PS_231.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_146.bmp,train,In,1,In_146.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_179.bmp,train,RS,4,RS_179.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_114.bmp,train,PS,3,PS_114.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_230.bmp,train,PS,3,PS_230.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_180.bmp,train,PS,3,PS_180.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_109.bmp,train,Cr,0,Cr_109.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_225.bmp,train,In,1,In_225.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_279.bmp,train,In,1,In_279.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_38.bmp,train,PS,3,PS_38.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_25.bmp,train,RS,4,RS_25.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_239.bmp,train,Cr,0,Cr_239.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_37.bmp,train,Cr,0,Cr_37.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_167.bmp,train,Pa,2,Pa_167.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_72.bmp,train,Pa,2,Pa_72.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_282.bmp,train,PS,3,PS_282.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_268.bmp,train,Sc,5,Sc_268.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_203.bmp,train,Sc,5,Sc_203.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_206.bmp,train,In,1,In_206.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_57.bmp,train,Cr,0,Cr_57.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_211.bmp,train,Cr,0,Cr_211.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_253.bmp,train,Cr,0,Cr_253.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_75.bmp,train,Cr,0,Cr_75.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_198.bmp,train,Sc,5,Sc_198.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_14.bmp,train,RS,4,RS_14.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_6.bmp,train,RS,4,RS_6.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_81.bmp,train,RS,4,RS_81.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_281.bmp,train,RS,4,RS_281.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_275.bmp,train,PS,3,PS_275.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_288.bmp,train,In,1,In_288.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_197.bmp,train,Sc,5,Sc_197.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_274.bmp,train,Pa,2,Pa_274.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_235.bmp,train,RS,4,RS_235.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_246.bmp,train,Pa,2,Pa_246.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_288.bmp,train,RS,4,RS_288.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_71.bmp,train,PS,3,PS_71.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_22.bmp,train,Sc,5,Sc_22.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_92.bmp,train,In,1,In_92.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_227.bmp,train,Pa,2,Pa_227.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_44.bmp,train,Pa,2,Pa_44.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_144.bmp,train,PS,3,PS_144.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_68.bmp,train,RS,4,RS_68.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_20.bmp,train,In,1,In_20.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_8.bmp,train,PS,3,PS_8.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_143.bmp,train,Pa,2,Pa_143.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_263.bmp,train,Sc,5,Sc_263.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_247.bmp,train,In,1,In_247.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_14.bmp,train,Cr,0,Cr_14.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_167.bmp,train,Cr,0,Cr_167.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_235.bmp,train,Pa,2,Pa_235.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_247.bmp,train,PS,3,PS_247.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_147.bmp,train,Pa,2,Pa_147.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_262.bmp,train,In,1,In_262.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_299.bmp,train,PS,3,PS_299.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_115.bmp,train,PS,3,PS_115.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_154.bmp,train,In,1,In_154.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_96.bmp,train,Cr,0,Cr_96.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_222.bmp,train,Pa,2,Pa_222.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_149.bmp,train,PS,3,PS_149.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_149.bmp,train,Pa,2,Pa_149.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_22.bmp,train,RS,4,RS_22.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_29.bmp,train,RS,4,RS_29.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_209.bmp,train,RS,4,RS_209.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_52.bmp,train,Cr,0,Cr_52.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_40.bmp,train,Pa,2,Pa_40.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_211.bmp,train,PS,3,PS_211.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_238.bmp,train,Pa,2,Pa_238.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_202.bmp,train,Pa,2,Pa_202.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_282.bmp,train,Sc,5,Sc_282.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_281.bmp,train,Cr,0,Cr_281.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_115.bmp,train,Sc,5,Sc_115.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_3.bmp,train,Pa,2,Pa_3.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_87.bmp,train,RS,4,RS_87.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_164.bmp,train,RS,4,RS_164.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_95.bmp,train,In,1,In_95.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_26.bmp,train,In,1,In_26.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_28.bmp,train,In,1,In_28.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_291.bmp,train,PS,3,PS_291.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_91.bmp,train,Pa,2,Pa_91.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_158.bmp,train,Pa,2,Pa_158.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_244.bmp,train,In,1,In_244.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_156.bmp,train,Pa,2,Pa_156.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_186.bmp,train,PS,3,PS_186.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_241.bmp,train,Cr,0,Cr_241.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_125.bmp,train,Sc,5,Sc_125.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_233.bmp,train,RS,4,RS_233.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_64.bmp,train,Cr,0,Cr_64.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_260.bmp,train,RS,4,RS_260.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_81.bmp,train,In,1,In_81.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_174.bmp,train,Sc,5,Sc_174.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_160.bmp,train,Cr,0,Cr_160.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_175.bmp,train,Cr,0,Cr_175.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_160.bmp,train,Pa,2,Pa_160.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_104.bmp,train,Pa,2,Pa_104.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_283.bmp,train,Cr,0,Cr_283.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_87.bmp,train,PS,3,PS_87.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_224.bmp,train,In,1,In_224.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_185.bmp,train,Sc,5,Sc_185.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_251.bmp,train,RS,4,RS_251.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_271.bmp,train,Sc,5,Sc_271.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_159.bmp,train,PS,3,PS_159.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_117.bmp,train,RS,4,RS_117.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_10.bmp,train,Pa,2,Pa_10.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_70.bmp,train,PS,3,PS_70.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_26.bmp,train,RS,4,RS_26.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_62.bmp,train,PS,3,PS_62.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_150.bmp,train,RS,4,RS_150.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_167.bmp,train,Sc,5,Sc_167.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_17.bmp,train,PS,3,PS_17.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_37.bmp,train,In,1,In_37.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_286.bmp,train,Pa,2,Pa_286.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_267.bmp,train,RS,4,RS_267.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_234.bmp,train,Sc,5,Sc_234.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_125.bmp,train,Pa,2,Pa_125.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_95.bmp,train,PS,3,PS_95.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_210.bmp,train,Cr,0,Cr_210.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_199.bmp,train,Sc,5,Sc_199.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_267.bmp,train,Cr,0,Cr_267.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_111.bmp,train,Sc,5,Sc_111.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_32.bmp,train,Cr,0,Cr_32.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_102.bmp,train,RS,4,RS_102.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_277.bmp,train,Cr,0,Cr_277.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_181.bmp,train,PS,3,PS_181.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_299.bmp,train,In,1,In_299.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_131.bmp,train,Pa,2,Pa_131.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_195.bmp,train,RS,4,RS_195.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_112.bmp,train,PS,3,PS_112.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_230.bmp,train,Cr,0,Cr_230.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_83.bmp,train,RS,4,RS_83.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_178.bmp,train,Pa,2,Pa_178.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_123.bmp,train,RS,4,RS_123.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_289.bmp,train,In,1,In_289.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_215.bmp,train,RS,4,RS_215.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_26.bmp,train,Cr,0,Cr_26.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_108.bmp,train,Cr,0,Cr_108.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_176.bmp,train,Cr,0,Cr_176.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_209.bmp,train,In,1,In_209.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_274.bmp,train,In,1,In_274.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_214.bmp,train,Pa,2,Pa_214.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_63.bmp,train,In,1,In_63.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_102.bmp,train,Cr,0,Cr_102.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_84.bmp,train,PS,3,PS_84.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_210.bmp,train,RS,4,RS_210.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_65.bmp,train,PS,3,PS_65.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_118.bmp,train,PS,3,PS_118.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_55.bmp,train,In,1,In_55.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_261.bmp,train,RS,4,RS_261.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_121.bmp,train,Sc,5,Sc_121.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_46.bmp,train,Sc,5,Sc_46.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_222.bmp,train,Sc,5,Sc_222.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_67.bmp,train,RS,4,RS_67.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_255.bmp,train,Cr,0,Cr_255.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_43.bmp,train,Pa,2,Pa_43.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_50.bmp,train,Sc,5,Sc_50.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_61.bmp,train,In,1,In_61.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_287.bmp,train,Cr,0,Cr_287.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_224.bmp,train,Pa,2,Pa_224.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_45.bmp,train,Pa,2,Pa_45.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_241.bmp,train,PS,3,PS_241.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_169.bmp,train,Cr,0,Cr_169.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_17.bmp,train,RS,4,RS_17.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_70.bmp,train,In,1,In_70.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_210.bmp,train,PS,3,PS_210.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_48.bmp,train,Sc,5,Sc_48.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_267.bmp,train,In,1,In_267.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_132.bmp,train,Cr,0,Cr_132.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_138.bmp,train,In,1,In_138.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_130.bmp,train,Sc,5,Sc_130.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_232.bmp,train,Sc,5,Sc_232.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_263.bmp,train,PS,3,PS_263.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_193.bmp,train,RS,4,RS_193.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_29.bmp,train,In,1,In_29.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_293.bmp,train,PS,3,PS_293.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_42.bmp,train,Pa,2,Pa_42.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_234.bmp,train,Cr,0,Cr_234.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_191.bmp,train,PS,3,PS_191.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_8.bmp,train,RS,4,RS_8.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_145.bmp,train,PS,3,PS_145.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_3.bmp,train,Cr,0,Cr_3.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_168.bmp,train,Pa,2,Pa_168.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_287.bmp,train,PS,3,PS_287.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_93.bmp,train,Sc,5,Sc_93.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_12.bmp,train,In,1,In_12.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_135.bmp,train,Sc,5,Sc_135.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_246.bmp,train,Sc,5,Sc_246.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_21.bmp,train,PS,3,PS_21.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_142.bmp,train,Sc,5,Sc_142.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_266.bmp,train,PS,3,PS_266.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_249.bmp,train,Pa,2,Pa_249.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_35.bmp,train,PS,3,PS_35.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_157.bmp,train,RS,4,RS_157.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_232.bmp,train,PS,3,PS_232.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_269.bmp,train,Pa,2,Pa_269.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_64.bmp,train,Pa,2,Pa_64.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_129.bmp,train,Sc,5,Sc_129.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_280.bmp,train,PS,3,PS_280.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_299.bmp,train,Cr,0,Cr_299.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_4.bmp,train,PS,3,PS_4.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_256.bmp,train,Pa,2,Pa_256.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_140.bmp,train,In,1,In_140.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_82.bmp,train,RS,4,RS_82.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_183.bmp,train,RS,4,RS_183.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_172.bmp,train,In,1,In_172.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_91.bmp,train,RS,4,RS_91.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_45.bmp,train,In,1,In_45.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_164.bmp,train,Sc,5,Sc_164.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_178.bmp,train,In,1,In_178.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_250.bmp,train,RS,4,RS_250.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_12.bmp,train,Sc,5,Sc_12.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_91.bmp,train,Cr,0,Cr_91.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_277.bmp,train,Pa,2,Pa_277.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_265.bmp,train,In,1,In_265.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_62.bmp,train,In,1,In_62.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_136.bmp,train,In,1,In_136.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_245.bmp,train,Pa,2,Pa_245.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_153.bmp,train,PS,3,PS_153.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_286.bmp,train,Sc,5,Sc_286.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_21.bmp,train,RS,4,RS_21.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_51.bmp,train,In,1,In_51.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_143.bmp,train,PS,3,PS_143.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_54.bmp,train,RS,4,RS_54.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_41.bmp,train,Cr,0,Cr_41.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_113.bmp,train,RS,4,RS_113.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_255.bmp,train,RS,4,RS_255.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_110.bmp,train,Pa,2,Pa_110.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_206.bmp,train,Pa,2,Pa_206.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_288.bmp,train,Sc,5,Sc_288.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_269.bmp,train,Sc,5,Sc_269.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_157.bmp,train,Sc,5,Sc_157.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_156.bmp,train,Sc,5,Sc_156.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_217.bmp,train,Pa,2,Pa_217.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_157.bmp,train,Pa,2,Pa_157.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_278.bmp,train,Pa,2,Pa_278.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_251.bmp,train,Pa,2,Pa_251.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_296.bmp,train,RS,4,RS_296.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_14.bmp,train,Sc,5,Sc_14.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_135.bmp,train,In,1,In_135.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_186.bmp,train,Cr,0,Cr_186.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_75.bmp,train,PS,3,PS_75.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_32.bmp,train,Pa,2,Pa_32.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_189.bmp,train,In,1,In_189.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_64.bmp,train,RS,4,RS_64.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_288.bmp,train,Cr,0,Cr_288.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_230.bmp,train,Pa,2,Pa_230.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_172.bmp,train,Sc,5,Sc_172.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_282.bmp,train,RS,4,RS_282.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_124.bmp,train,PS,3,PS_124.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_160.bmp,train,Sc,5,Sc_160.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_79.bmp,train,Sc,5,Sc_79.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_241.bmp,train,In,1,In_241.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_123.bmp,train,In,1,In_123.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_193.bmp,train,Cr,0,Cr_193.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_294.bmp,train,Sc,5,Sc_294.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_248.bmp,train,PS,3,PS_248.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_152.bmp,train,Cr,0,Cr_152.bmp
C:\Users\Letic\Downloads\NEU-CLS\Pa_97.bmp,train,Pa,2,Pa_97.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_177.bmp,train,PS,3,PS_177.bmp
C:\Users\Letic\Downloads\NEU-CLS\In_264.bmp,train,In,1,In_264.bmp
C:\Users\Letic\Downloads\NEU-CLS\PS_197.bmp,train,PS,3,PS_197.bmp
C:\Users\Letic\Downloads\NEU-CLS\Cr_293.bmp,train,Cr,0,Cr_293.bmp
C:\Users\Letic\Downloads\NEU-CLS\Sc_275.bmp,train,Sc,5,Sc_275.bmp
C:\Users\Letic\Downloads\NEU-CLS\RS_160.bmp,train,RS,4,RS_160.bmp
